movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning,is_imdb_rating_missing,is_production_budget_missing,is_box_office_revenue_missing
movie_0176,Dream City,TV Series,Documentary,unknown,2008,39.0,TV-Y7,French,USA,4.4,0.0,0.0,10,116,1,2022-09-02,0,0,1,1
movie_0177,Fire Princess,Movie,Drama,unknown,2022,99.0,PG,Italian,USA,9.1,197326642.0,5829409.0,1,1,1,2024-09-21,0,0,0,0
movie_0178,Our Princess,TV Series,Animation,unknown,2002,55.0,G,English,South Korea,5.6,0.0,0.0,1,6,0,2023-11-30,0,0,1,1
movie_0179,Battle Empire,TV Series,Documentary,unknown,2014,41.0,TV-PG,Spanish,UK,0.8,0.0,0.0,6,20,1,2023-03-30,0,0,1,1
movie_0180,Story Queen,TV Series,Action,unknown,2010,26.0,G,English,USA,6.5,0.0,0.0,1,159,0,2020-11-18,0,0,1,1
movie_0181,Phoenix Hero,TV Series,Crime,unknown,2020,43.0,G,English,UK,7.4,0.0,0.0,4,134,0,2023-09-22,0,0,1,1
movie_0182,Mystery Adventure,Movie,Thriller,unknown,1990,125.0,TV-14,English,USA,5.7,5738797.0,1406285.0,1,1,0,2024-10-09,0,0,0,0
movie_0183,House Phoenix,TV Series,Music,Romance,1999,42.0,G,English,USA,6.4,0.0,0.0,14,85,1,2024-05-04,0,1,1,1
movie_0184,Legend House,Documentary,Documentary,unknown,2000,84.0,PG-13,English,USA,7.3,0.0,0.0,1,1,1,2021-06-26,0,0,1,1
movie_0185,King Ice,Documentary,History,unknown,2020,83.0,TV-G,English,USA,7.4,0.0,0.0,1,1,0,2023-04-29,0,0,1,1
movie_0186,Old House,TV Series,Comedy,unknown,1999,70.0,TV-G,English,USA,6.4,0.0,0.0,9,151,0,2024-03-08,1,1,1,1
movie_0187,First Journey,Documentary,Crime,unknown,2012,102.0,TV-Y,English,South Korea,8.2,0.0,0.0,1,1,0,2024-02-07,0,0,1,1
movie_0188,Our Hero,Movie,Comedy,unknown,1998,111.0,TV-PG,English,USA,9.3,6199801.0,15193445.0,1,1,0,2022-09-12,0,0,0,0
movie_0189,Family Mission,Movie,Documentary,unknown,1993,85.0,TV-MA,Japanese,USA,5.8,593000.0,99504513.0,1,1,0,2020-10-10,0,0,0,0
movie_0190,Princess Night,Documentary,Fantasy,unknown,2010,94.0,TV-MA,English,USA,6.0,0.0,0.0,1,1,1,2020-11-19,1,0,1,1
movie_0191,War Kingdom,Stand-up Comedy,Adventure,unknown,2006,36.0,G,English,USA,5.5,0.0,0.0,1,1,0,2022-07-12,0,0,1,1
movie_0192,Family Queen,Movie,Comedy,Horror,2021,127.0,PG,Korean,Canada,6.1,52114579.0,24037884.0,1,1,0,2020-09-10,0,0,0,0
movie_0193,Love Story,Movie,Animation,unknown,2002,53.0,TV-MA,English,India,4.3,5819919.0,20052531.0,1,1,1,2023-01-24,0,0,0,0
movie_0194,The Phoenix,Movie,Western,unknown,2016,153.0,PG,German,USA,5.9,7058434.0,11893984.0,1,1,0,2022-12-03,0,0,0,0
movie_0195,New Phoenix,Limited Series,Music,unknown,1996,18.0,NC-17,Korean,Canada,6.4,0.0,0.0,6,151,0,2022-06-15,0,0,1,1
movie_0196,Legend Mission,Movie,Mystery,unknown,2014,69.0,TV-Y,Korean,Japan,4.3,5542251.0,1949871.0,1,1,0,2022-10-21,0,0,0,0
movie_0197,Adventure War,Documentary,History,Biography,1998,78.0,TV-MA,French,South Korea,7.3,0.0,0.0,1,1,1,2021-10-04,0,0,1,1
movie_0198,Phoenix Family,TV Series,Sport,unknown,2007,48.0,TV-PG,Hindi,USA,4.9,0.0,0.0,6,141,1,2023-01-02,0,0,1,1
movie_0199,A Love,TV Series,Music,unknown,1992,23.0,TV-Y7,English,India,8.3,0.0,0.0,3,53,0,2020-08-30,0,0,1,1
movie_0200,Legend Secret,TV Series,Drama,unknown,2002,10.0,NC-17,English,USA,4.6,0.0,0.0,14,79,0,2024-10-15,0,0,1,1
movie_0201,Secret Battle,Movie,Adventure,unknown,2012,142.0,R,English,USA,5.6,573288.0,0.0,1,1,0,2022-05-27,1,0,0,1
movie_0202,City Empire,Stand-up Comedy,Horror,Adventure,1961,47.0,TV-14,Spanish,France,6.1,0.0,0.0,1,1,0,2020-11-30,0,0,1,1
movie_0203,First Journey,Documentary,Action,Family,2008,87.0,TV-PG,English,Canada,6.4,0.0,0.0,1,1,1,2023-01-19,0,1,1,1
movie_0204,My Quest,Movie,Action,unknown,1998,100.0,TV-14,English,UK,5.3,1055495.0,1732903.0,1,1,0,2023-04-24,1,0,0,0
movie_0205,Adventure Legend,TV Series,Drama,Adventure,2021,73.0,R,Japanese,USA,6.5,0.0,0.0,2,109,0,2020-11-18,0,0,1,1
movie_0206,Big Dragon,TV Series,Romance,unknown,2003,50.0,PG-13,English,Canada,6.0,0.0,0.0,9,97,0,2023-04-13,0,0,1,1
movie_0207,Family Ice,TV Series,Sport,Mystery,1992,34.0,R,English,USA,7.5,0.0,0.0,8,15,1,2020-08-02,1,0,1,1
movie_0208,The Story,Movie,Thriller,unknown,1993,109.0,R,Spanish,USA,7.4,5539041.0,0.0,1,1,1,2021-04-28,0,0,0,1
movie_0209,King Dragon,TV Series,History,unknown,2023,44.0,TV-G,English,USA,6.2,0.0,0.0,9,89,1,2022-06-16,1,0,1,1
movie_0210,Princess Kingdom,Movie,Sport,unknown,2018,83.0,TV-14,German,Canada,2.7,2206961.0,0.0,1,1,0,2022-02-15,0,0,0,1
movie_0211,Kingdom Princess,TV Series,Romance,unknown,1998,39.0,PG-13,Italian,USA,6.1,0.0,0.0,2,97,0,2022-04-12,0,0,1,1
movie_0212,Story King,Stand-up Comedy,War,unknown,2011,33.0,TV-Y,Hindi,UK,8.0,0.0,0.0,1,1,0,2022-12-08,0,0,1,1
movie_0213,Queen House,TV Series,Fantasy,unknown,2015,44.0,PG,English,Canada,7.9,0.0,0.0,10,115,1,2025-03-15,0,0,1,1
movie_0214,Last Dragon,Stand-up Comedy,Animation,Comedy,1966,47.0,TV-Y7,English,USA,4.3,0.0,0.0,1,1,0,2024-11-12,0,0,1,1
movie_0215,City Warrior,Movie,Western,unknown,2008,135.0,NC-17,English,USA,6.8,10268769.0,1769234.0,1,1,0,2024-02-24,0,0,0,0
movie_0216,Day City,Documentary,Action,unknown,1993,85.0,G,Spanish,South Korea,8.5,0.0,0.0,1,1,0,2024-03-02,0,0,1,1
movie_0217,Quest Secret,Movie,Drama,unknown,2008,93.0,TV-G,English,UK,6.9,1331293.0,136118745.0,1,1,0,2024-10-25,0,0,0,0
movie_0218,Journey Mission,Movie,Action,Documentary,1995,93.0,NC-17,English,India,6.2,8955476.0,5873907.0,1,1,0,2020-12-19,0,0,0,0
movie_0219,Bright Adventure,Movie,Comedy,unknown,2021,102.0,NC-17,English,Canada,7.1,1852812.0,323259.0,1,1,1,2025-03-09,0,0,0,0
movie_0220,An War,TV Series,Comedy,History,2009,47.0,TV-MA,French,Germany,8.1,0.0,0.0,9,40,0,2022-02-21,0,0,1,1
movie_0221,Empire Kingdom,Documentary,Crime,unknown,2016,46.0,TV-PG,English,USA,8.7,0.0,0.0,1,1,0,2021-06-25,0,0,1,1
movie_0222,Battle Phoenix,TV Series,Western,Drama,1994,329.0,TV-MA,Japanese,USA,6.4,0.0,0.0,11,153,0,2020-10-30,0,1,1,1
movie_0223,Story Phoenix,TV Series,History,unknown,2006,50.0,TV-G,Hindi,USA,6.3,0.0,0.0,1,156,0,2020-10-22,0,0,1,1
movie_0224,The Princess,TV Series,Drama,unknown,1994,62.0,R,German,USA,6.4,0.0,0.0,2,43,0,2021-05-12,0,1,1,1
movie_0225,Our Family,Movie,Adventure,Drama,1994,119.0,PG-13,Spanish,India,7.4,13813223.0,0.0,1,1,1,2023-05-16,0,0,0,1
movie_0226,A Dream,Stand-up Comedy,Western,unknown,1998,67.0,TV-MA,English,USA,5.7,0.0,0.0,1,1,0,2022-03-23,0,0,1,1
movie_0227,Last Storm,Stand-up Comedy,Family,unknown,2012,59.0,G,English,USA,6.8,0.0,0.0,1,1,0,2023-08-14,0,0,1,1
movie_0228,City Family,Movie,Family,unknown,2015,144.0,TV-G,Korean,UK,6.4,951503.0,8854233.0,1,1,0,2023-06-04,1,0,0,0
movie_0229,Last Secret,Movie,Drama,unknown,2003,115.0,PG-13,English,India,6.1,2856217.0,7370946.0,1,1,0,2024-03-04,0,0,0,0
movie_0230,Kingdom King,Movie,Biography,unknown,2005,491.0,TV-14,Spanish,USA,7.2,7047373.0,7555541.0,1,1,0,2021-06-04,0,0,0,0
movie_0231,Storm Quest,Limited Series,Mystery,unknown,2020,36.0,TV-Y,German,South Korea,7.5,0.0,0.0,10,88,0,2025-06-19,0,0,1,1
movie_0232,Kingdom War,TV Series,Sci-Fi,unknown,2023,38.0,R,English,USA,5.5,0.0,0.0,14,42,0,2023-12-01,0,0,1,1
movie_0233,Storm Ice,Movie,History,War,2020,131.0,PG,English,USA,7.1,0.0,5648567.0,1,1,0,2021-07-31,0,0,1,0
movie_0234,An Fire,TV Series,Horror,Music,1991,58.0,TV-Y7,Japanese,South Korea,8.5,0.0,0.0,1,178,0,2021-01-11,0,0,1,1
movie_0235,Empire Story,Limited Series,Crime,Action,2011,45.0,G,English,USA,3.7,0.0,0.0,10,18,0,2022-03-06,0,0,1,1
movie_0236,Queen Warrior,Stand-up Comedy,Action,Animation,2006,81.0,TV-14,English,Canada,6.4,0.0,0.0,1,1,0,2024-08-22,0,1,1,1
movie_0237,Legend Warrior,TV Series,Animation,unknown,2002,24.0,PG-13,English,Japan,6.4,0.0,0.0,8,82,0,2020-09-30,0,1,1,1
movie_0238,Bright Journey,TV Series,Adventure,unknown,2011,46.0,PG-13,Korean,USA,8.7,0.0,0.0,4,133,0,2022-02-03,0,0,1,1
movie_0239,Kingdom Dream,Documentary,Sci-Fi,Drama,2015,79.0,G,Italian,USA,5.7,0.0,0.0,1,1,0,2022-10-17,0,0,1,1
movie_0240,Last House,Movie,Drama,unknown,2022,152.0,NC-17,French,USA,6.4,0.0,38401267.0,1,1,0,2024-12-02,0,1,1,0
movie_0241,Dark Ice,TV Series,War,unknown,2003,13.0,TV-14,Japanese,USA,4.9,0.0,0.0,10,90,0,2022-06-22,0,0,1,1
movie_0242,Mission Storm,Documentary,Sci-Fi,unknown,2022,56.0,TV-14,English,USA,6.9,0.0,0.0,1,1,1,2021-06-16,0,0,1,1
movie_0243,New Quest,Movie,Comedy,unknown,1997,147.0,TV-MA,Italian,USA,6.9,1340534.0,7497976.0,1,1,1,2022-12-11,0,0,0,0
movie_0244,Little City,Movie,History,unknown,2005,563.0,TV-G,English,USA,5.0,2185872.0,141933150.0,1,1,0,2020-12-25,0,0,0,0
movie_0245,Night King,Movie,Mystery,Comedy,2010,81.0,TV-Y7,German,USA,5.5,0.0,0.0,1,1,0,2024-05-28,0,0,1,1
movie_0246,Empire Adventure,Documentary,Documentary,unknown,2001,71.0,NC-17,English,UK,1.2,0.0,0.0,1,1,0,2022-10-12,0,0,1,1
movie_0247,Bright Princess,Documentary,Documentary,unknown,2014,84.0,TV-PG,English,France,6.4,0.0,0.0,1,1,0,2022-07-16,1,0,1,1
movie_0248,Love Storm,TV Series,Mystery,unknown,2002,17.0,TV-PG,Spanish,Japan,7.0,0.0,0.0,3,39,0,2024-02-13,0,0,1,1
movie_0249,City Storm,Documentary,War,Action,2009,67.0,TV-14,Hindi,USA,6.5,0.0,0.0,1,1,0,2025-07-14,0,0,1,1
movie_0250,First Ice,Limited Series,Sci-Fi,Mystery,2002,21.0,G,English,USA,2.6,0.0,0.0,5,170,0,2024-07-24,1,0,1,1
movie_0251,Queen Mystery,Limited Series,Comedy,unknown,2013,0.0,TV-G,English,South Korea,6.4,0.0,0.0,2,24,0,2021-01-16,0,1,1,1
movie_0252,My Quest,Movie,Romance,unknown,1995,140.0,TV-14,Spanish,USA,6.2,135680978.0,164970469.0,1,1,0,2020-10-12,0,0,0,0
movie_0253,City Queen,Documentary,Fantasy,unknown,2013,99.0,TV-G,Spanish,USA,6.4,0.0,0.0,1,1,1,2020-11-04,1,1,1,1
movie_0254,Empire Mystery,TV Series,Drama,unknown,2024,38.0,TV-14,English,Japan,7.1,0.0,0.0,3,84,0,2021-09-19,0,0,1,1
movie_0255,Dark Legend,Movie,Animation,Sport,2024,127.0,R,Hindi,USA,3.4,247987.0,11671074.0,1,1,0,2023-02-21,1,0,0,0
movie_0256,Kingdom War,Stand-up Comedy,Thriller,unknown,2007,71.0,TV-14,English,USA,6.4,0.0,0.0,1,1,0,2025-03-07,1,1,1,1
movie_0257,Dragon King,Movie,History,unknown,2001,109.0,PG-13,English,Japan,6.6,3393573.0,40319055.0,1,1,1,2022-07-25,0,0,0,0
movie_0258,Adventure Love,Movie,Music,unknown,2009,161.0,TV-PG,English,USA,8.8,1206373.0,0.0,1,1,0,2021-10-29,0,0,0,1
movie_0259,Princess Warrior,Movie,Crime,unknown,2004,114.0,TV-Y7,English,Canada,6.9,702469.0,25878525.0,1,1,1,2022-02-03,0,0,0,0
movie_0260,Love Love,Stand-up Comedy,Action,unknown,2018,55.0,PG-13,French,USA,4.7,0.0,0.0,1,1,0,2023-04-29,0,0,1,1
movie_0261,Hero Dream,Movie,Biography,Crime,2013,88.0,G,Italian,USA,9.1,169741881.0,0.0,1,1,0,2025-04-11,1,0,0,1
movie_0262,House Secret,Movie,Sport,unknown,2020,127.0,TV-G,English,USA,4.8,0.0,5863373.0,1,1,0,2023-02-02,0,0,1,0
movie_0263,Big Ice,Movie,Music,Western,1994,93.0,TV-MA,Hindi,South Korea,6.4,3501146.0,1126300.0,1,1,1,2023-06-25,0,1,0,0
movie_0264,Our Queen,Movie,Biography,Drama,2013,121.0,PG,English,South Korea,8.4,8714072.0,35270961.0,1,1,0,2022-09-26,0,0,0,0
movie_0265,Warrior Fire,Movie,Western,unknown,1994,98.0,G,English,USA,4.5,21557530.0,6020161.0,1,1,0,2020-10-07,0,0,0,0
movie_0266,Ice Fire,TV Series,Romance,Family,2005,59.0,TV-MA,English,Germany,4.1,0.0,0.0,12,136,0,2025-05-31,0,0,1,1
movie_0267,Our War,Stand-up Comedy,Animation,unknown,2024,51.0,PG,Japanese,South Korea,8.3,0.0,0.0,1,1,0,2021-03-22,0,0,1,1
movie_0268,Quest Empire,Movie,Comedy,unknown,2022,120.0,G,English,Japan,6.7,11481343.0,727483.0,1,1,0,2025-01-20,0,0,0,0
movie_0269,Secret Mystery,Documentary,Drama,unknown,2012,74.0,PG-13,Italian,UK,9.8,0.0,0.0,1,1,0,2024-10-25,0,0,1,1
movie_0270,Secret Ice,Movie,Romance,unknown,2020,152.0,TV-G,English,UK,0.9,389524.0,492518.0,1,1,0,2022-11-01,1,0,0,0
movie_0271,Our Mission,TV Series,Music,War,2013,66.0,PG-13,French,Japan,7.3,0.0,0.0,1,78,1,2020-12-04,1,0,1,1
movie_0272,Day Fire,Movie,Family,unknown,2024,127.0,TV-Y,English,South Korea,6.9,4158763.0,214080071.0,1,1,0,2021-12-20,1,0,0,0
movie_0273,New Adventure,Stand-up Comedy,Adventure,unknown,2003,54.0,TV-Y7,Italian,UK,6.1,0.0,0.0,1,1,0,2024-09-09,0,0,1,1
movie_0274,Story Phoenix,Stand-up Comedy,Horror,unknown,1996,51.0,NC-17,Korean,USA,6.8,0.0,0.0,1,1,1,2024-11-11,0,0,1,1
movie_0275,Night City,Stand-up Comedy,Drama,unknown,2007,67.0,TV-MA,English,USA,6.6,0.0,0.0,1,1,0,2025-05-09,0,0,1,1
movie_0276,Dark Storm,TV Series,Family,unknown,1991,24.0,TV-Y,English,India,1.7,0.0,0.0,7,106,0,2022-02-23,0,0,1,1
movie_0277,An Empire,TV Series,Adventure,unknown,1991,25.0,PG,English,USA,4.9,0.0,0.0,12,183,1,2025-04-04,0,0,1,1
movie_0278,Dragon Storm,TV Series,Documentary,unknown,2023,63.0,TV-MA,Hindi,USA,6.6,0.0,0.0,9,50,0,2024-06-09,0,0,1,1
movie_0279,My Adventure,TV Series,War,Sport,2011,53.0,TV-Y,English,USA,6.6,0.0,0.0,13,77,0,2022-06-21,1,0,1,1
movie_0280,Legend Story,Movie,Mystery,unknown,1995,100.0,TV-14,Italian,USA,6.7,4869656.0,523538611.0,1,1,0,2020-09-23,0,0,0,0
movie_0281,House Phoenix,Movie,Crime,unknown,2017,115.0,PG,English,USA,6.5,0.0,394055.0,1,1,0,2022-07-21,0,0,1,0
movie_0282,Secret Ice,Movie,Comedy,Drama,1997,90.0,TV-Y,English,USA,4.2,2199222.0,32143697.0,1,1,0,2024-03-05,1,0,0,0
movie_0283,Big Mission,Movie,History,unknown,2009,118.0,TV-Y7,Spanish,UK,6.1,1107126.0,0.0,1,1,1,2024-04-22,1,0,0,1
movie_0284,King Dragon,Movie,Romance,Western,1990,112.0,TV-14,English,USA,6.8,3329576.0,45321.0,1,1,1,2021-05-15,0,0,0,0
movie_0285,Dragon Dragon,Documentary,Horror,unknown,2024,85.0,PG,English,South Korea,6.4,0.0,0.0,1,1,0,2023-10-13,0,1,1,1
movie_0286,First Queen,Stand-up Comedy,Thriller,unknown,1995,63.0,TV-Y7,Spanish,Germany,7.3,0.0,0.0,1,1,0,2022-10-03,1,0,1,1
movie_0287,The Adventure,TV Series,Animation,unknown,1995,76.0,TV-Y7,Japanese,USA,2.7,0.0,0.0,1,199,0,2021-12-24,0,0,1,1
movie_0288,Mystery Adventure,Stand-up Comedy,Music,Sci-Fi,2005,66.0,PG,German,USA,5.8,0.0,0.0,1,1,1,2021-02-24,0,0,1,1
movie_0289,Love City,TV Series,Action,Adventure,2007,57.0,NC-17,English,Canada,8.2,0.0,0.0,12,75,0,2021-05-14,1,0,1,1
movie_0290,Dark City,Documentary,Animation,War,1992,84.0,TV-MA,English,Germany,5.9,0.0,0.0,1,1,0,2023-03-16,0,0,1,1
movie_0291,Princess War,Stand-up Comedy,Romance,unknown,2002,58.0,TV-G,English,USA,7.6,0.0,0.0,1,1,0,2024-11-06,0,0,1,1
movie_0292,Family Princess,Movie,Adventure,unknown,2000,67.0,G,English,France,8.4,0.0,35807632.0,1,1,0,2023-05-17,0,0,1,0
movie_0293,Quest Adventure,Movie,Adventure,unknown,2009,85.0,NC-17,English,Canada,7.0,6918517.0,13786456.0,1,1,0,2025-01-30,0,0,0,0
movie_0294,King Kingdom,Movie,Horror,Western,1999,118.0,TV-MA,English,Canada,8.5,3103842.0,1012901.0,1,1,0,2025-05-01,0,0,0,0
movie_0295,Little Dragon,TV Series,Fantasy,History,2011,50.0,G,English,USA,5.2,0.0,0.0,2,27,0,2020-11-06,0,0,1,1
movie_0296,Ice Mystery,Movie,Documentary,unknown,2011,102.0,PG,French,USA,7.5,2650811.0,0.0,1,1,0,2024-11-01,0,0,0,1
movie_0297,Secret Mission,Documentary,Thriller,unknown,1995,99.0,NC-17,English,USA,4.8,0.0,0.0,1,1,0,2022-11-02,0,0,1,1
movie_0298,City Dream,Movie,Adventure,unknown,2014,121.0,PG-13,Korean,USA,6.9,2411775.0,4770765.0,1,1,1,2021-02-08,0,0,0,0
movie_0299,Quest Mystery,TV Series,Biography,unknown,1986,36.0,R,French,Japan,7.4,0.0,0.0,3,54,1,2022-12-15,1,0,1,1
movie_0300,House War,Movie,Sci-Fi,unknown,2024,155.0,NC-17,English,USA,6.9,0.0,0.0,1,1,0,2021-02-25,0,0,1,1
movie_0301,Fire Battle,Movie,Horror,unknown,1991,108.0,TV-Y7,Japanese,USA,5.6,902788.0,27378941.0,1,1,0,2024-11-20,0,0,0,0
movie_0302,Bright Battle,Movie,Drama,unknown,1997,105.0,TV-MA,English,USA,6.4,5521994.0,0.0,1,1,0,2021-09-06,0,1,0,1
movie_0303,Quest Princess,Movie,History,Western,1990,132.0,TV-Y,Japanese,USA,6.3,27892159.0,12209704.0,1,1,0,2022-04-28,1,0,0,0
movie_0304,Dragon Warrior,Movie,History,Horror,2011,122.0,NC-17,Hindi,USA,6.3,13039164.0,51016239.0,1,1,1,2023-06-05,0,0,0,0
movie_0305,Legend House,Movie,Adventure,Fantasy,1984,113.0,TV-MA,English,Japan,6.4,0.0,53455628.0,1,1,1,2021-06-14,0,1,1,0
movie_0306,Warrior House,TV Series,Comedy,unknown,2009,45.0,G,English,UK,6.4,0.0,0.0,1,83,0,2021-10-02,0,1,1,1
movie_0307,Dark Ice,Stand-up Comedy,Crime,unknown,2023,48.0,TV-Y,Italian,India,10.0,0.0,0.0,1,1,0,2024-03-02,0,0,1,1
movie_0308,Old Dragon,Documentary,Western,unknown,2010,86.0,PG-13,Korean,Canada,3.2,0.0,0.0,1,1,0,2023-10-30,0,0,1,1
movie_0309,War Legend,Movie,Sci-Fi,unknown,2006,151.0,TV-PG,English,USA,7.3,809242.0,69363028.0,1,1,0,2023-11-03,1,0,0,0
movie_0310,Legend Ice,Limited Series,Family,War,2003,32.0,R,English,USA,6.3,0.0,0.0,14,86,0,2021-01-24,0,0,1,1
movie_0311,War Empire,Stand-up Comedy,Adventure,unknown,1993,72.0,TV-MA,English,USA,3.9,0.0,0.0,1,1,1,2023-01-16,0,0,1,1
movie_0312,King Legend,TV Series,Romance,unknown,2019,64.0,PG,English,UK,7.4,0.0,0.0,1,192,1,2022-11-24,1,0,1,1
movie_0313,Quest Love,TV Series,Adventure,War,2004,9.0,NC-17,English,Canada,0.5,0.0,0.0,1,124,0,2023-10-24,0,0,1,1
movie_0314,Adventure Princess,Movie,Sci-Fi,unknown,2023,113.0,PG,English,India,6.4,4061469.0,9300295.0,1,1,0,2024-11-01,0,1,0,0
movie_0315,Big Hero,Stand-up Comedy,Mystery,Fantasy,1997,51.0,R,English,Canada,7.9,0.0,0.0,1,1,1,2021-02-05,0,0,1,1
movie_0316,Mystery Kingdom,Movie,History,unknown,2018,119.0,NC-17,Hindi,USA,6.8,0.0,0.0,1,1,0,2024-03-25,0,0,1,1
movie_0317,Mystery Love,Movie,Drama,unknown,1996,87.0,TV-Y,French,South Korea,8.6,0.0,544577.0,1,1,1,2025-03-25,1,0,1,0
movie_0318,Mission Day,Movie,Crime,unknown,1994,117.0,TV-Y,English,USA,5.5,1807059.0,57074574.0,1,1,0,2021-05-12,0,0,0,0
movie_0319,My Journey,Movie,Crime,unknown,1990,121.0,TV-Y7,Japanese,South Korea,5.3,0.0,5454814.0,1,1,1,2021-04-06,1,0,1,0
movie_0320,Fire Queen,Movie,Documentary,unknown,1991,101.0,R,English,USA,5.3,9012419.0,0.0,1,1,0,2021-08-02,0,0,0,1
movie_0321,First Family,Stand-up Comedy,Comedy,unknown,2014,534.0,TV-MA,English,Germany,6.4,0.0,0.0,1,1,0,2024-03-24,1,1,1,1
movie_0322,Day Night,Movie,Western,unknown,2015,109.0,PG,Spanish,USA,6.2,18695365.0,255722052.0,1,1,1,2022-07-30,0,0,0,0
movie_0323,Little City,Movie,Adventure,Mystery,2011,145.0,NC-17,English,Canada,4.4,183679.0,150842229.0,1,1,0,2022-11-09,1,0,0,0
movie_0324,Phoenix Dragon,Documentary,Fantasy,unknown,1994,66.0,PG,English,Canada,6.9,0.0,0.0,1,1,0,2021-01-02,1,0,1,1
movie_0325,Dream Family,Stand-up Comedy,Sport,unknown,2011,64.0,TV-14,Hindi,Canada,4.8,0.0,0.0,1,1,0,2025-07-31,0,0,1,1
movie_0326,Our Queen,Movie,Family,unknown,2018,98.0,TV-MA,English,South Korea,4.8,0.0,0.0,1,1,0,2023-02-12,0,0,1,1
movie_0327,The Storm,TV Series,History,Drama,2005,48.0,G,English,USA,7.4,0.0,0.0,2,164,0,2021-10-05,0,0,1,1
movie_0328,Mystery Day,Documentary,Horror,Family,2024,46.0,TV-Y7,Italian,USA,9.3,0.0,0.0,1,1,0,2021-04-15,0,0,1,1
movie_0329,Battle Phoenix,Stand-up Comedy,Documentary,unknown,2021,49.0,TV-Y7,English,USA,6.6,0.0,0.0,1,1,0,2025-07-25,1,0,1,1
movie_0330,Legend King,Documentary,Biography,unknown,2010,71.0,PG,English,UK,9.5,0.0,0.0,1,1,0,2023-12-06,0,0,1,1
movie_0331,A Quest,TV Series,Family,unknown,2018,36.0,PG,Italian,UK,6.4,0.0,0.0,3,138,1,2020-12-01,0,1,1,1
movie_0332,Queen Dream,Stand-up Comedy,Fantasy,Crime,1997,75.0,TV-Y7,Spanish,USA,6.5,0.0,0.0,1,1,1,2023-07-11,0,0,1,1
movie_0333,The Dream,Movie,Action,unknown,2019,72.0,TV-14,Korean,USA,8.0,3004314.0,0.0,1,1,1,2020-11-09,0,0,0,1
movie_0334,Story Warrior,Limited Series,Comedy,unknown,1998,39.0,TV-14,Hindi,India,6.2,0.0,0.0,13,31,0,2022-10-31,0,0,1,1
movie_0335,Quest Mission,TV Series,Crime,unknown,2016,27.0,TV-14,Japanese,South Korea,6.4,0.0,0.0,1,149,0,2022-12-28,0,1,1,1
movie_0336,Queen Warrior,Movie,Comedy,unknown,2006,183.0,G,English,UK,7.8,1807604.0,71561859.0,1,1,1,2021-02-09,0,0,0,0
movie_0337,Storm Dream,TV Series,Documentary,unknown,2014,31.0,TV-Y7,French,USA,5.9,0.0,0.0,7,199,1,2024-08-12,0,0,1,1
movie_0338,Old Mission,Movie,Romance,Sci-Fi,2004,106.0,NC-17,English,Canada,4.7,262233.0,90979995.0,1,1,1,2022-01-24,0,0,0,0
movie_0339,Big Empire,Movie,Fantasy,Sport,1961,106.0,PG-13,Spanish,Japan,7.5,945058.0,0.0,1,1,0,2024-10-19,0,0,0,1
movie_0340,Mission Quest,Movie,Documentary,unknown,2010,124.0,TV-Y,English,USA,6.3,1398006.0,0.0,1,1,1,2020-12-14,0,0,0,1
movie_0341,Battle Ice,TV Series,Western,unknown,2005,64.0,NC-17,English,USA,6.3,0.0,0.0,1,8,0,2024-02-18,1,0,1,1
movie_0342,Adventure Story,Movie,Biography,unknown,2001,103.0,TV-Y7,English,USA,7.4,1502147.0,123063274.0,1,1,0,2023-07-03,0,0,0,0
movie_0343,Legend Mission,Movie,Animation,unknown,2022,119.0,PG-13,English,USA,6.4,0.0,42547797.0,1,1,0,2023-01-19,0,1,1,0
movie_0344,Mystery Fire,Movie,Thriller,unknown,2017,110.0,PG,English,South Korea,5.1,6458405.0,2367644.0,1,1,0,2022-09-26,1,0,0,0
movie_0345,Dark Secret,TV Series,Fantasy,unknown,2001,64.0,NC-17,English,USA,7.5,0.0,0.0,3,146,0,2023-02-19,0,0,1,1
movie_0346,House City,TV Series,Animation,Sci-Fi,2008,30.0,TV-PG,English,South Korea,6.6,0.0,0.0,2,50,0,2023-01-02,0,0,1,1
movie_0347,Story Warrior,TV Series,Comedy,Family,1996,51.0,NC-17,French,USA,4.9,0.0,0.0,9,168,1,2021-05-23,0,0,1,1
movie_0348,Quest Adventure,TV Series,Sport,Family,2024,43.0,TV-PG,Spanish,USA,6.4,0.0,0.0,13,123,1,2025-01-10,0,0,1,1
movie_0349,Fire King,Documentary,Romance,unknown,2018,101.0,PG,English,USA,7.3,0.0,0.0,1,1,0,2023-03-27,1,0,1,1
movie_0350,Dragon Hero,Movie,History,Family,2020,91.0,G,English,South Korea,8.0,16253067.0,0.0,1,1,0,2021-08-19,1,0,0,1
movie_0351,Family Story,TV Series,Family,unknown,2018,28.0,TV-Y,English,USA,6.4,0.0,0.0,2,191,1,2020-09-11,0,1,1,1
movie_0352,New Kingdom,Documentary,Thriller,unknown,2022,54.0,TV-Y,Japanese,USA,6.1,0.0,0.0,1,1,0,2024-03-23,0,0,1,1
